,cik_str,ticker,title
10445,1705012,FATBP,"Fat Brands, Inc"
10446,1705012,FATBW,"Fat Brands, Inc"
10447,1704760,AVCTW,"American Virtual Cloud Technologies, Inc."
10448,1716947,LACQW,Leisure Acquisition Corp.
10449,1716583,DCRBU,Decarbonization Plus Acquisition Corp
10450,1716583,DCRBW,Decarbonization Plus Acquisition Corp
10451,1718405,HYMCL,HYCROFT MINING HOLDING CORP
10452,1718405,HYMCW,HYCROFT MINING HOLDING CORP
10453,1718405,HYMCZ,HYCROFT MINING HOLDING CORP
10454,1713952,VVNT-WT,"Vivint Smart Home, Inc."
10455,1712189,THWWW,Target Hospitality Corp.
10456,1713539,KXINW,Kaixin Auto Holdings
10457,1652362,IEAWW,"Infrastructure & Energy Alternatives, Inc."
10458,1649009,SYTAW,Siyata Mobile Inc.
10459,1649989,OTLKW,"Outlook Therapeutics, Inc."
10460,1654595,MDRRP,"Medalist Diversified REIT, Inc."
10461,1660046,IMRNW,Immuron Ltd
10462,1663712,NRSZX,NEXPOINT REAL ESTATE STRATEGIES FUND
10463,1663712,NRSCX,NEXPOINT REAL ESTATE STRATEGIES FUND
10464,1660734,TRTN-PB,Triton International Ltd
10465,1660734,TRTN-PC,Triton International Ltd
10466,1660734,TRTN-PD,Triton International Ltd
10467,1661053,HJLIW,"Hancock Jaffe Laboratories, Inc."
10468,1668370,TBLTW,"Toughbuilt Industries, Inc"
10469,1665300,PHUNW,"Phunware, Inc."
10470,1674101,VERT-UN,Vertiv Holdings Co
10471,1674101,VRT-WT,Vertiv Holdings Co
10472,1673481,TDACW,Trident Acquisitions Corp.
10473,1671502,APOPW,Cellect Biotechnology Ltd.
10474,1671686,USOU,USCF Funds Trust
10475,1671686,USOD,USCF Funds Trust
10476,1670349,USWSW,"U.S. WELL SERVICES, INC."
10477,1624326,PAVMZ,PAVmed Inc.
10478,1618500,MDGSW,Medigus Ltd.
10479,1618181,GLDW,World Gold Trust
10480,1629019,MBINO,Merchants Bancorp
10481,1630805,BWSN,"Babcock & Wilcox Enterprises, Inc."
10482,1624826,MPMQ,MPM Holdings Inc.
10483,1637736,SOLOW,ELECTRAMECCANICA VEHICLES CORP.
10484,1638097,ENTXW,Entera Bio Ltd.
10485,1635193,GGO-PA,Gabelli Go Anywhere Trust
10486,1634447,ISUNW,"ISUN, INC."
10487,1644903,YCBD-PA,"cbdMD, Inc."
10488,1644406,TWNKW,"Hostess Brands, Inc."
10489,1640043,PXSAP,Pyxis Tankers Inc.
10490,1640043,PXSAW,Pyxis Tankers Inc.
10491,1398805,BEEMW,Beam Global
10492,1404912,KKR-PC,KKR & Co. Inc.
10493,1406234,BIP-PA,Brookfield Infrastructure Partners L.P.
10494,1406234,BIP-PB,Brookfield Infrastructure Partners L.P.
10495,1393311,PSA-PI,Public Storage
10496,1393311,PSA-PJ,Public Storage
10497,1393311,PSA-PB,Public Storage
10498,1393311,PSA-PC,Public Storage
10499,1393311,PSA-PD,Public Storage
10500,1393311,PSA-PL,Public Storage
10501,1393311,PSA-PM,Public Storage
10502,1393311,PSA-PN,Public Storage
10503,1393311,PSA-PO,Public Storage
10504,1393311,PSA-PE,Public Storage
10505,1393311,PSA-PF,Public Storage
10506,1393311,PSA-PG,Public Storage
10507,1385818,AYTUW,"AYTU BIOSCIENCE, INC"
10508,1385818,AYTUZ,"AYTU BIOSCIENCE, INC"
10509,1385849,UUUU-WT,ENERGY FUELS INC
10510,1383414,PNNTG,PENNANTPARK INVESTMENT CORP
10511,1382298,ALIN-PB,Altera Infrastructure L.P.
10512,1382298,ALIN-PE,Altera Infrastructure L.P.
10513,1415311,AGQ,ProShares Trust II
10514,1415311,BOIL,ProShares Trust II
10515,1415311,CROC,ProShares Trust II
10516,1415311,YCS,ProShares Trust II
10517,1415311,ZSL,ProShares Trust II
10518,1415311,ULE,ProShares Trust II
10519,1415311,UVXY,ProShares Trust II
10520,1415311,VIXM,ProShares Trust II
10521,1415311,VIXY,ProShares Trust II
10522,1415311,YCL,ProShares Trust II
10523,1415311,SVXY,ProShares Trust II
10524,1415311,UCO,ProShares Trust II
10525,1415311,UGL,ProShares Trust II
10526,1415311,OILD,ProShares Trust II
10527,1415311,OILU,ProShares Trust II
10528,1415311,SCO,ProShares Trust II
10529,1415311,KOLD,ProShares Trust II
10530,1415311,EUFX,ProShares Trust II
10531,1415311,EUO,ProShares Trust II
10532,1415311,GLL,ProShares Trust II
10533,1415916,GMLPP,Golar LNG Partners LP
10534,1414932,OSLE,Oaktree Specialty Lending Corp
10535,1412100,MHNC,"Maiden Holdings, Ltd."
10536,1412707,LEVLP,Level One Bancorp Inc
10537,1411342,EFC-PA,Ellington Financial Inc.
10538,1424657,CUENW,Cuentas Inc.
10539,1423689,AGNCO,AGNC Investment Corp.
10540,1423689,AGNCP,AGNC Investment Corp.
10541,1433607,NSPR-WT,"InspireMD, Inc."
10542,1433607,NSPR-WTB,"InspireMD, Inc."
10543,1433994,FXSG,Invesco CurrencyShares Singapore Dollar Trust
10544,1429764,BLNKW,Blink Charging Co.
10545,1430725,GSLD,"Global Ship Lease, Inc."
10546,1428205,ARR-PC,"Armour Residential REIT, Inc."
10547,1326160,DUKB,Duke Energy CORP
10548,1321741,GAINN,GLADSTONE INVESTMENT CORPORATION\DE
10549,1345126,CODI-PC,Compass Diversified Holdings
10550,1342287,GFNSZ,General Finance CORP
10551,1338065,DCP-PB,"DCP Midstream, LP"
10552,1333986,EQH-PA,"Equitable Holdings, Inc."
10553,1333986,EQH-PC,"Equitable Holdings, Inc."
10554,1335105,LIXTW,"LIXTE BIOTECHNOLOGY HOLDINGS, INC."
10555,1332551,ACR-PC,ACRES Commercial Realty Corp.
10556,1326205,IGCIW,"India Globalization Capital, Inc."
10557,1354591,GEUR,"PetLife Pharmaceuticals, Inc."
10558,1353616,FXS,Invesco CurrencyShares Swedish Krona Trust
10559,1355096,QRTEP,"Qurate Retail, Inc."
10560,1348362,LXRPD,Lexaria Bioscience Corp.
10561,1348362,LEXXW,Lexaria Bioscience Corp.
10562,1348952,ELU,"ENTERGY LOUISIANA, LLC"
10563,1364276,UEHPF,ULTRA ELECTRONICS HOLDINGS PLC
10564,1357671,CRTDW,"Creatd, Inc."
10565,1379606,GCC,WisdomTree Continuous Commodity Index Fund
10566,1378701,GDL-PC,GDL FUND
10567,1377936,SAF,SARATOGA INVESTMENT CORP.
10568,1365555,AFSIN,"Amtrust Financial Services, Inc."
10569,1365555,AFSIP,"Amtrust Financial Services, Inc."
10570,1365555,AFFT,"Amtrust Financial Services, Inc."
10571,1483934,SBBA,Scorpio Tankers Inc.
10572,1487739,DNIEF,Danieli S.p.A.
10573,1479247,CPER,United States Commodity Index Funds Trust
10574,1483379,CIOXF,Cielo S.A.
10575,1471824,CANE,Teucrium Commodity Trust
10576,1471824,CORN,Teucrium Commodity Trust
10577,1471824,TAGS,Teucrium Commodity Trust
10578,1471824,WEAT,Teucrium Commodity Trust
10579,1471824,SOYB,Teucrium Commodity Trust
10580,1490349,PFXNL,PhenixFIN Corp
10581,1487918,OFSSZ,OFS Capital Corp
10582,1487918,OFSSG,OFS Capital Corp
10583,1487918,OFSSI,OFS Capital Corp
10584,1496048,BPYUP,Brookfield Property REIT Inc.
10585,1496254,LTCFX,Alternative Strategies Fund
10586,1496254,LTIFX,Alternative Strategies Fund
10587,1496099,NMFCL,New Mountain Finance Corp
10588,1498233,GCACU,Growth Capital Acquisition Corp.
10589,1495240,LANDO,GLADSTONE LAND Corp
10590,1495222,OXLCP,Oxford Lane Capital Corp.
10591,1519405,FXCH,Invesco CurrencyShares Chinese Renminbi Trust
10592,1518461,AMPGW,"AmpliTech Group, Inc."
10593,1516559,MCPI,"Mansfield-Martin Exploration Mining, Inc."
10594,1516899,YTROF,"Yatra Online, Inc."
10595,1513525,ADILW,"ADIAL PHARMACEUTICALS, INC."
10596,1513363,FDUSZ,FIDUS INVESTMENT Corp
10597,1512931,MRCCL,MONROE CAPITAL Corp
10598,1513363,FDUSG,FIDUS INVESTMENT Corp
10599,1506251,CTXRW,"Citius Pharmaceuticals, Inc."
10600,1507181,WRSS,Mountain High Acquisitions Corp.
10601,1506307,EP-PC,"KINDER MORGAN, INC."
10602,1506492,CHFSW,"CHF Solutions, Inc."
10603,1447126,KAKKF,Kawasaki Kisen Kaisha Ltd
10604,1450344,SZGPF,Salzgitter AG / ADR
10605,1456772,OPINL,OFFICE PROPERTIES INCOME TRUST
10606,1464790,RILYI,"B. Riley Financial, Inc."
10607,1464794,SEBNF,Seven Bank Ltd / ADR
10608,1464963,FCRW,"First Eagle Alternative Capital BDC, Inc."
10609,1464963,FCRZ,"First Eagle Alternative Capital BDC, Inc."
10610,1464790,RILYL,"B. Riley Financial, Inc."
10611,1464790,RILYM,"B. Riley Financial, Inc."
10612,1464790,RILYN,"B. Riley Financial, Inc."
10613,1464790,RILYO,"B. Riley Financial, Inc."
10614,1464790,RILYP,"B. Riley Financial, Inc."
10615,1435064,CETXW,CEMTREX INC
10616,1436652,TPDNF,Topdanmark AS
10617,1437144,MAOGY,Man AG
10618,1437776,AEMMF,A2A SpA
10619,1438893,GNT-PA,"GAMCO Natural Resources, Gold & Income Trust"
10620,1446597,DQJCF,Don Quijote Holdings Co Ltd
10621,1442656,JSGCF,JS Group CORP
10622,1441849,CLDPQ,CLOUD PEAK ENERGY INC.
10623,1796129,VINCW,"Vincerx Pharma, Inc."
10624,1796129,VINCU,"Vincerx Pharma, Inc."
10625,1796209,JCQQ,APi Group Corp
10626,1796514,METXW,Meten EdtechX Education Group Ltd.
10627,1796303,ROCHU,Roth CH Acquisition I Co
10628,1797099,PTK-UN,PTK Acquisition Corp.
10629,1797099,PTK-WT,PTK Acquisition Corp.
10630,1798562,SOAC-UN,Sustainable Opportunities Acquisition Corp.
10631,1798562,SOAC-WT,Sustainable Opportunities Acquisition Corp.
10632,1799611,CGROU,Collective Growth Corp
10633,1799611,CGROW,Collective Growth Corp
10634,1799983,GB-WT,Global Blue Group Holding AG
10635,1799850,CHAQ-UN,Chardan Healthcare Acquisition 2 Corp.
10636,1799850,CHAQ-WT,Chardan Healthcare Acquisition 2 Corp.
10637,1800347,PCPL-UN,"E2open Parent Holdings, Inc."
10638,1800347,PCPL-WT,"E2open Parent Holdings, Inc."
10639,1800392,VENAU,Venus Acquisition Corp
10640,1800347,ETWO-WT,"E2open Parent Holdings, Inc."
10641,1801170,IPOC-UN,"CLOVER HEALTH INVESTMENTS, CORP. /DE"
10642,1801170,IPOC-WT,"CLOVER HEALTH INVESTMENTS, CORP. /DE"
10643,1801602,TCACU,Tuatara Capital Acquisition Corp
10644,1801368,MP-WT,MP Materials Corp. / DE
10645,1800682,JWS-UN,Jaws Acquisition Corp.
10646,1800682,JWS-WT,Jaws Acquisition Corp.
10647,1801169,OPENW,Opendoor Technologies Inc.
10648,1801170,CLOVW,"CLOVER HEALTH INVESTMENTS, CORP. /DE"
10649,1803914,MCACR,"PLBY Group, Inc."
10650,1803914,MCACU,"PLBY Group, Inc."
10651,1803901,HECCU,Hudson Executive Investment Corp.
10652,1803901,HECCW,Hudson Executive Investment Corp.
10653,1804176,LGVW-UN,"Butterfly Network, Inc."
10654,1804176,LGVW-WT,"Butterfly Network, Inc."
10655,1804176,BFLY-WT,"Butterfly Network, Inc."
10656,1802457,AACQU,Artius Acquisition Inc.
10657,1802457,AACQW,Artius Acquisition Inc.
10658,1801661,SKLZ-WT,Skillz Inc.
10659,1802749,GIK-UN,"GigCapital3, Inc."
10660,1802749,GIK-WT,"GigCapital3, Inc."
10661,1805651,ACND-UN,Ascendant Digital Acquisition Corp.
10662,1805651,ACND-WT,Ascendant Digital Acquisition Corp.
10663,1805521,PSACU,Property Solutions Acquisition Corp.
10664,1805521,PSACW,Property Solutions Acquisition Corp.
10665,1806524,LGHLW,Lion Group Holding Ltd
10666,1806156,GHACU,Gaming & Hospitality Acquisition Corp.
10667,1805833,TREB-UN,Trebia Acquisition Corp.
10668,1805833,TREB-WT,Trebia Acquisition Corp.
10669,1805087,CPSR-UN,CAPSTAR SPECIAL PURPOSE ACQUISITION CORP.
10670,1805087,CPSR-WT,CAPSTAR SPECIAL PURPOSE ACQUISITION CORP.
10671,1805385,NHICW,NewHold Investment Corp.
10672,1805387,CEREW,"Cerevel Therapeutics Holdings, Inc."
10673,1805508,ITQRU,Itiquira Acquisition Corp.
10674,1804591,VGAC-UN,VG Acquisition Corp.
10675,1804591,VGAC-WT,VG Acquisition Corp.
10676,1805077,EOSEW,"Eos Energy Enterprises, Inc."
10677,1793659,DMYT-UN,"Rush Street Interactive, Inc."
10678,1794338,IGICW,International General Insurance Holdings Ltd.
10679,1793229,MPLN-WT,MultiPlan Corp
10680,1792849,HPKER,"HighPeak Energy, Inc."
10681,1792849,HPKEW,"HighPeak Energy, Inc."
10682,1793659,RSI-WT,"Rush Street Interactive, Inc."
10683,1794621,CCAC-UN,CITIC Capital Acquisition Corp.
10684,1794846,ATCO-PD,Atlas Corp.
10685,1794846,ATCO-PE,Atlas Corp.
10686,1794846,ATCO-PG,Atlas Corp.
10687,1794846,ATCO-PH,Atlas Corp.
10688,1794846,ATCO-PI,Atlas Corp.
10689,1794717,SCVX-UN,SCVX Corp.
10690,1794905,SVACU,STARBOARD VALUE ACQUISITION CORP.
10691,1794905,SVACW,STARBOARD VALUE ACQUISITION CORP.
10692,1790665,GNRSW,Greenrose Acquisition Corp.
10693,1790625,LIVKU,LIV Capital Acquisition Corp.
10694,1790625,LIVKW,LIV Capital Acquisition Corp.
10695,1790515,EQOSW,Diginex Ltd
10696,1790121,ACKIU,ACKRELL SPAC Partners I Co.
10697,1790121,ACKIW,ACKRELL SPAC Partners I Co.
10698,1791091,TLMDW,"SOC Telemed, Inc."
10699,1788841,GRNVR,GreenVision Acquisition Corp.
10700,1789760,CIICU,CIIG Merger Corp.
10701,1788841,GRNVU,GreenVision Acquisition Corp.
10702,1788841,GRNVW,GreenVision Acquisition Corp.
10703,1789029,IPV-UN,InterPrivate Acquisition Corp.
10704,1789029,IPV-WT,InterPrivate Acquisition Corp.
10705,1788028,AMHCW,Amplitude Healthcare Acquisition Corp
10706,1787518,BRLIR,Brilliant Acquisition Corp
10707,1787518,BRLIU,Brilliant Acquisition Corp
10708,1787791,JIH-UN,"Juniper Industrial Holdings, Inc."
10709,1787791,JIH-WT,"Juniper Industrial Holdings, Inc."
10710,1784851,GLEO-UN,Galileo Acquisition Corp.
10711,1784851,GLEO-WT,Galileo Acquisition Corp.
10712,1784797,BRMK-WT,Broadmark Realty Capital Inc.
10713,1785041,CHPMW,CHP Merger Corp.
10714,1785424,FSRVU,FinServ Acquisition Corp.
10715,1785424,FSRVW,FinServ Acquisition Corp.
10716,1785592,MCMJW,Merida Merger Corp. I
10717,1786248,NREF-PA,"NexPoint Real Estate Finance, Inc."
10718,1810739,LSSDF,"Radius Global Infrastructure, Inc."
10719,1810739,RADIW,"Radius Global Infrastructure, Inc."
10720,1810560,PAICW,Petra Acquisition Inc.
10721,1811063,PANA-UN,Nuvation Bio Inc.
10722,1811063,PANA-WT,Nuvation Bio Inc.
10723,1809987,GSAH-WT,GS Acquisition Holdings Corp II
10724,1810491,VMACW,Vistas Media Acquisition Co Inc.
10725,1809196,IMTXW,Immatics N.V.
10726,1809353,HPX-UN,HPX Corp.
10727,1809353,HPX-WT,HPX Corp.
10728,1807707,NOVSU,"AppHarvest, Inc."
10729,1807765,PMVC-UN,PMV Consumer Acquisition Corp.
10730,1807765,PMVC-WT,PMV Consumer Acquisition Corp.
10731,1807707,APPHW,"AppHarvest, Inc."
10732,1807594,MLACW,Malacca Straits Acquisition Co Ltd
10733,1807594,MLACU,Malacca Straits Acquisition Co Ltd
10734,1809104,ALIT,Foley Trasimene Acquisition Corp.
10735,1809104,WPF-UN,Foley Trasimene Acquisition Corp.
10736,1809104,WPF-WT,Foley Trasimene Acquisition Corp.
10737,1807846,FUSE-UN,Fusion Acquisition Corp.
10738,1807846,FUSE-WT,Fusion Acquisition Corp.
10739,1815184,RBAC-UN,RedBall Acquisition Corp.
10740,1815184,RBAC-WT,RedBall Acquisition Corp.
10741,1815086,BTWNU,Bridgetown Holdings Ltd
10742,1815086,BTWNW,Bridgetown Holdings Ltd
10743,1815526,BTAQW,Burgundy Technology Acquisition Corp
10744,1815302,YAC-UN,Yucaipa Acquisition Corp
10745,1815302,YAC-WT,Yucaipa Acquisition Corp
10746,1815495,NGA-UN,Northern Genesis Acquisition Corp.
10747,1815495,NGA-WT,Northern Genesis Acquisition Corp.
10748,1814215,TWND-UN,Tailwind Acquisition Corp.
10749,1814215,TWND-WT,Tailwind Acquisition Corp.
10750,1814287,ERESW,East Resources Acquisition Co
10751,1814728,ETACW,E.Merge Technology Acquisition Corp.
10752,1814824,KSMTU,Kismet Acquisition One Corp
10753,1814824,KSMTW,Kismet Acquisition One Corp
10754,1813756,BOWXW,BowX Acquisition Corp.
10755,1813658,ACEVU,ACE Convergence Acquisition Corp.
10756,1813658,ACEVW,ACE Convergence Acquisition Corp.
10757,1812727,RELIW,"Reliance Global Group, Inc."
10758,1812667,PRPB-UN,CC Neuberger Principal Holdings II
10759,1812667,PRPB-WT,CC Neuberger Principal Holdings II
10760,1812360,DWIN-UN,Delwinds Insurance Acquisition Corp.
10761,1812360,DWIN-WT,Delwinds Insurance Acquisition Corp.
10762,1812234,CCV-UN,Churchill Capital Corp V
10763,1812234,CCV-WT,Churchill Capital Corp V
10764,1811530,TKSI,"Next Meats Holdings, Inc."
10765,1811414,QS-WT,QuantumScape Corp
10766,1811210,CCIV-UN,Churchill Capital Corp IV
10767,1811210,CCIV-WT,Churchill Capital Corp IV
10768,1812173,DEH-UN,D8 Holdings Corp.
10769,1812173,DEH-WT,D8 Holdings Corp.
10770,1811856,CFIIU,CF Finance Acquisition Corp II
10771,1811882,PSTH-WT,"Pershing Square Tontine Holdings, Ltd."
10772,1817232,DUNEW,Dune Acquisition Corp
10773,1817153,EDTXW,EdtechX Holdings Acquisition Corp. II
10774,1817071,HZAC-UN,Horizon Acquisition Corp
10775,1817071,HZAC-WT,Horizon Acquisition Corp
10776,1817640,BREZR,Breeze Holdings Acquisition Corp.
10777,1817640,BREZU,Breeze Holdings Acquisition Corp.
10778,1817640,BREZW,Breeze Holdings Acquisition Corp.
10779,1816708,SBG-UN,Sandbridge Acquisition Corp
10780,1816708,SBG-WT,Sandbridge Acquisition Corp
10781,1816816,GRSVU,Gores Holdings V Inc.
10782,1816816,GRSVW,Gores Holdings V Inc.
10783,1816696,ITACW,"Industrial Tech Acquisitions, Inc."
10784,1816581,CLA-UN,Colonnade Acquisition Corp.
10785,1816581,CLA-WT,Colonnade Acquisition Corp.
10786,1816613,AONE-UN,one
10787,1816613,AONE-WT,one
10788,1816017,NSH-WT,"NavSight Holdings, Inc."
10789,1815849,FAII-UN,Fortress Value Acquisition Corp. II
10790,1815849,FAII-WT,Fortress Value Acquisition Corp. II
10791,1815737,FST-UN,FAST Acquisition Corp.
10792,1815737,FST-WT,FAST Acquisition Corp.
10793,1815805,BSN-UN,Broadstone Acquisition Corp.
10794,1815805,BSN-WT,Broadstone Acquisition Corp.
10795,1816176,GOAC-UN,GO Acquisition Corp.
10796,1816176,GOAC-WT,GO Acquisition Corp.
10797,1816431,CAPAU,HighCape Capital Acquisition Corp.
10798,1816431,QSI,HighCape Capital Acquisition Corp.
10799,1816261,ENPC-UN,Executive Network Partnering Corp
10800,1816261,ENPC-WT,Executive Network Partnering Corp
10801,1816048,SAIIU,Software Acquisition Group Inc. II
10802,1816048,SAIIW,Software Acquisition Group Inc. II
10803,1816101,DMYD-UN,"dMY Technology Group, Inc. II"
10804,1816101,DMYD-WT,"dMY Technology Group, Inc. II"
10805,1816090,FTOCU,FTAC Olympus Acquisition Corp.
10806,1816090,FTOCW,FTAC Olympus Acquisition Corp.
10807,1818355,BFT-UN,Foley Trasimene Acquisition II
10808,1818355,BFT-WT,Foley Trasimene Acquisition II
10809,1818502,FGNA-WT,FG New America Acquisition Corp.
10810,1818787,PV-UN,Primavera Capital Acquisition Corp.
10811,1818644,CFACU,CF Finance Acquisition Corp. III
10812,1818644,CFACW,CF Finance Acquisition Corp. III
10813,1817944,BLUWW,Blue Water Acquisition Corp.
10814,1818089,BOAC-UN,Bluescape Opportunities Acquisition Corp.
10815,1818089,BOAC-WT,Bluescape Opportunities Acquisition Corp.
10816,1818093,VSPRU,Vesper Healthcare Acquisition Corp.
10817,1818201,DGNR-UN,Dragoneer Growth Opportunities Corp.
10818,1818201,DGNR-WT,Dragoneer Growth Opportunities Corp.
10819,1818221,EQD-UN,Equity Distribution Acquisition Corp.
10820,1818221,EQD-WT,Equity Distribution Acquisition Corp.
10821,1818212,CRHC-UN,Cohn Robbins Holdings Corp.
10822,1818212,CRHC-WT,Cohn Robbins Holdings Corp.
10823,1818346,LEAP-UN,"Ribbit LEAP, Ltd."
10824,1818346,LEAP-WT,"Ribbit LEAP, Ltd."
10825,1818331,CMLFU,"CM Life Sciences, Inc."
10826,1818331,CMLFW,"CM Life Sciences, Inc."
10827,1819142,IVAN-UN,Ivanhoe Capital Acquisition Corp.
10828,1819142,IVAN-WT,Ivanhoe Capital Acquisition Corp.
10829,1819175,PIAI-UN,Prime Impact Acquisition I
10830,1819175,PIAI-WT,Prime Impact Acquisition I
10831,1819253,HYACU,Haymaker Acquisition Corp. III
10832,1819263,MAAC,Montes Archimedes Acquisition Corp
10833,1819394,GHVIU,"Gores Holdings VI, Inc."
10834,1819394,GHVIW,"Gores Holdings VI, Inc."
10835,1819395,GMIIU,"Gores Metropoulos II, Inc."
10836,1819035,INAQU,"Metromile, Inc."
10837,1819035,MILEW,"Metromile, Inc."
10838,1818876,IPOD-UN,Social Capital Hedosophia Holdings Corp. IV
10839,1818873,IPOF-UN,Social Capital Hedosophia Holdings Corp. VI
10840,1818873,IPOF-WT,Social Capital Hedosophia Holdings Corp. VI
10841,1818874,IPOE-UN,Social Capital Hedosophia Holdings Corp. V
10842,1818874,IPOE-WT,Social Capital Hedosophia Holdings Corp. V
10843,1818876,IPOD-WT,Social Capital Hedosophia Holdings Corp. IV
10844,1770251,ORSNU,Orisun Acquisition Corp.
10845,1770141,GIX-RI,"GigCapital2, Inc."
10846,1770141,GIX-UN,"GigCapital2, Inc."
10847,1770141,GIX-WT,"GigCapital2, Inc."
10848,1769624,AGBAR,AGBA Acquisition Ltd
10849,1769624,AGBAU,AGBA Acquisition Ltd
10850,1769624,AGBAW,AGBA Acquisition Ltd
10851,1766146,LATNU,Union Acquisition Corp. II
10852,1766146,LATNW,Union Acquisition Corp. II
10853,1769318,THBRU,"Thunder Bridge Acquisition II, LTD"
10854,1769318,THBRW,"Thunder Bridge Acquisition II, LTD"
10855,1768910,GRCYU,Greencity Acquisition Corp
10856,1768910,GRCYW,Greencity Acquisition Corp
10857,1768012,GNOGW,"Golden Nugget Online Gaming, Inc."
10858,1760689,THCBW,Tuscan Holdings Corp.
10859,1762322,SFTTW,"SHIFT TECHNOLOGIES, INC."
10860,1763731,RPLA-WT,Replay Acquisition Corp.
10861,1764301,SCPE-UN,SC Health Corp
10862,1764301,SCPE-WT,SC Health Corp
10863,1759546,RIDEW,Lordstown Motors Corp.
10864,1759631,HYLN-WT,Hyliion Holdings Corp.
10865,1759824,ALTG-PA,ALTA EQUIPMENT GROUP INC.
10866,1759824,ALTG-WT,ALTA EQUIPMENT GROUP INC.
10867,1760683,ESSCR,East Stone Acquisition Corp
10868,1760683,ESSCU,East Stone Acquisition Corp
10869,1758766,STPK-UN,Star Peak Energy Transition Corp.
10870,1758766,STPK-WT,Star Peak Energy Transition Corp.
10871,1759008,LOTZW,"CarLotz, Inc."
10872,1759186,BHSEU,Bull Horn Holdings Corp.
10873,1759186,BHSEW,Bull Horn Holdings Corp.
10874,1774675,CCX-UN,Churchill Capital Corp II
10875,1774675,CCX-WT,Churchill Capital Corp II
10876,1774983,BROGW,Brooge Energy Ltd
10877,1774155,SMMCW,BTRS Holdings Inc.
10878,1773751,OAC-UN,"Hims & Hers Health, Inc."
10879,1773751,OAC-WT,"Hims & Hers Health, Inc."
10880,1774155,BTRSW,BTRS Holdings Inc.
10881,1773086,ZGYHR,Yunhong International
10882,1773086,ZGYHU,Yunhong International
10883,1773087,THCAU,Tuscan Holdings Corp. II
